Id,Date,Hours,ProjectId,ProjectName,TaskId,TaskName,IsBillable
b715ae29-0527-e511-80bd-00155dfc3b0a,7/9/2015,1,4b258407-1186-e411-b7a3-0026b9f9e50c,Retirement Systems of Alabama - MSCRM Implementation,f06c830d-1186-e411-b7a3-0026b9f9e50c,Definition and Design,TRUE
3ec5028b-0527-e511-80bd-00155dfc3b0a,7/9/2015,0.5,a9a60181-2af9-e211-8486-0026b9f9e50c,Sonoma: Internal Sandbox,8959445c-feb1-e411-80ba-00155dfc3b0a,Control Tower,TRUE
cded948b-0627-e511-80bd-00155dfc3b0a,7/9/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
d6ed948b-0627-e511-80bd-00155dfc3b0a,7/9/2015,2,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
d9ed948b-0627-e511-80bd-00155dfc3b0a,7/9/2015,4,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
dced948b-0627-e511-80bd-00155dfc3b0a,7/9/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
762dde2e-0727-e511-80bd-00155dfc3b0a,7/9/2015,0.75,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
7f2dde2e-0727-e511-80bd-00155dfc3b0a,7/9/2015,5,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
852dde2e-0727-e511-80bd-00155dfc3b0a,7/9/2015,2,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
bbced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.25,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,8d359ad0-c3f4-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
beced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,4207bbff-bf00-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
c1ced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,1.75,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,4207bbff-bf00-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
c7ced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,2.5,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,3129a2ca-c3f4-e411-80bb-00155dfc3b0a,User Acceptance Testing Support,TRUE
caced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,3129a2ca-c3f4-e411-80bb-00155dfc3b0a,User Acceptance Testing Support,TRUE
cdced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,1d29a2ca-c3f4-e411-80bb-00155dfc3b0a,System Configuration and Custom Development,TRUE
d0ced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
d6ced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.75,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
dcced69d-0a27-e511-80bd-00155dfc3b0a,7/9/2015,0.25,28183578-b83d-e411-a635-0026b9f9e50c,First American Bank - 2013 Upgrade,1523957b-b83d-e411-a635-0026b9f9e50c,Project Management and Status Updates,TRUE
c097f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,0.25,964e57ca-f20c-e411-a635-0026b9f9e50c,CarMax Inc.: Support,bdd351d0-f20c-e411-a635-0026b9f9e50c,Support Requests/Follow-up,TRUE
c697f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7af31e31-7242-e411-a635-0026b9f9e50c,Leader Dogs for the Blind: Support,bc381e37-7242-e411-a635-0026b9f9e50c,Support Requests/Follow-up,TRUE
cc97f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,0.5,2af230f2-5edc-e411-80ba-00155dfc3b0a,American Orthodontics: Support,53f230f2-5edc-e411-80ba-00155dfc3b0a,Support Requests/Follow-up,TRUE
cf97f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,0.5,09b78495-6cba-e311-9df5-0026b9f9e50c,Cannon Design: Support,fb318c9c-6cba-e311-9df5-0026b9f9e50c,Support Requests/Follow-up,TRUE
d597f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,1,2987ec16-ddb3-e011-8a04-0026b9f9e50c,Ideal Image - Support,ea565221-e76e-e211-92f3-0026b9f9e50c,Support Case Work,TRUE
d897f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,1,79b97121-cbcc-e011-8a04-0026b9f9e50c,Hub International: Support,c355fb49-1bd3-e011-bd69-0026b9f9e50c,Support Cases,TRUE
db97f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,1,d1edfa29-9a25-e511-80bd-00155dfc3b0a,RIM logistics ltd.: Support,f7bbfc2f-9a25-e511-80bd-00155dfc3b0a,Support Requests/Follow-up,TRUE
e797f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,1.75,7af31e31-7242-e411-a635-0026b9f9e50c,Leader Dogs for the Blind: Support,bc381e37-7242-e411-a635-0026b9f9e50c,Support Requests/Follow-up,TRUE
ea97f1de-0a27-e511-80bd-00155dfc3b0a,7/8/2015,0.5,a9a60181-2af9-e211-8486-0026b9f9e50c,Sonoma: Internal Sandbox,8959445c-feb1-e411-80ba-00155dfc3b0a,Control Tower,TRUE
775d621e-0b27-e511-80bd-00155dfc3b0a,7/10/2015,0.5,80cd592f-c4f5-e411-80bb-00155dfc3b0a,Martin Sprocket- MS CRM Implementation,6122ffb9-1919-e511-80bd-00155dfc3b0a,1 - Support,TRUE
b8071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,1,8bdf3f81-def1-e411-80bb-00155dfc3b0a,Bain: Dynamics CRM Implementation,1671ff89-def1-e411-80bb-00155dfc3b0a,Definition and Design,TRUE
bb071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,1.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),ccf0cbc4-3d43-e411-a635-0026b9f9e50c,It 4 User Acceptance Testing Support,TRUE
c4071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,8bdf3f81-def1-e411-80bb-00155dfc3b0a,Bain: Dynamics CRM Implementation,1671ff89-def1-e411-80bb-00155dfc3b0a,Definition and Design,TRUE
ca071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,1,51e1c44d-b0d1-e411-80ba-00155dfc3b0a,SSFCU- CRM  Upgrade Development Work,dc9fd14c-dad6-e411-80ba-00155dfc3b0a,System Configuration and Custom Development,TRUE
d0071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,1.25,e0fc51cf-21c4-e311-9df5-0026b9f9e50c,ClearSlide: Support,286658d5-21c4-e311-9df5-0026b9f9e50c,Support Requests/Follow-up,TRUE
d3071708-0d27-e511-80bd-00155dfc3b0a,7/9/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
c00e386b-0d27-e511-80bd-00155dfc3b0a,7/7/2015,6.75,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
c30e386b-0d27-e511-80bd-00155dfc3b0a,7/8/2015,0.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,ce922667-77a5-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
c60e386b-0d27-e511-80bd-00155dfc3b0a,7/8/2015,4.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
d50e386b-0d27-e511-80bd-00155dfc3b0a,7/8/2015,0.75,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
d80e386b-0d27-e511-80bd-00155dfc3b0a,7/9/2015,0.75,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,ce922667-77a5-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
de0e386b-0d27-e511-80bd-00155dfc3b0a,7/9/2015,1.75,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
e40e386b-0d27-e511-80bd-00155dfc3b0a,7/9/2015,3,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
5ef3e671-0f27-e511-80bd-00155dfc3b0a,7/10/2015,1,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
52f852e2-0f27-e511-80bd-00155dfc3b0a,7/9/2015,1.5,af6fbc71-dee3-e411-80bb-00155dfc3b0a,Moss Adams - CRM 2015 Upgrade and Re-Launch,827ab477-dee3-e411-80bb-00155dfc3b0a,Definition and Design,TRUE
55f852e2-0f27-e511-80bd-00155dfc3b0a,7/9/2015,1.25,af6fbc71-dee3-e411-80bb-00155dfc3b0a,Moss Adams - CRM 2015 Upgrade and Re-Launch,93f77ad1-d60a-e511-80bd-00155dfc3b0a,Engage,TRUE
5bf852e2-0f27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,25a8963a-6b4a-e411-a635-0026b9f9e50c,SullCrom: Dynamics CRM Implementation,c2abac3f-6b4a-e411-a635-0026b9f9e50c,General: Project Management and Status Updates,TRUE
18f94de8-0f27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,8f003f43-bb48-e411-a635-0026b9f9e50c,PepsiCo: PWS CRM for Customer Service,cf8c794b-bb48-e411-a635-0026b9f9e50c,Project Management and Status Updates,TRUE
1ef94de8-0f27-e511-80bd-00155dfc3b0a,7/9/2015,0.5,af6fbc71-dee3-e411-80bb-00155dfc3b0a,Moss Adams - CRM 2015 Upgrade and Re-Launch,827ab477-dee3-e411-80bb-00155dfc3b0a,Definition and Design,TRUE
21f94de8-0f27-e511-80bd-00155dfc3b0a,7/9/2015,0.75,eab20e26-75f2-e411-80bb-00155dfc3b0a,Brooklyn Brewery: CRM/Mobile Discovery,34b30e26-75f2-e411-80bb-00155dfc3b0a,Project Discovery and Requirements Documentation,TRUE
bb788811-1027-e511-80bd-00155dfc3b0a,7/9/2015,2,79b97121-cbcc-e011-8a04-0026b9f9e50c,Hub International: Support,c355fb49-1bd3-e011-bd69-0026b9f9e50c,Support Cases,TRUE
c1788811-1027-e511-80bd-00155dfc3b0a,7/9/2015,1.5,7c7a3b01-ae6a-e411-9bfa-0026b9f9e50c,Hylant Group: Support,ad9a6507-ae6a-e411-9bfa-0026b9f9e50c,Support Requests/Follow-up,TRUE
c7788811-1027-e511-80bd-00155dfc3b0a,7/9/2015,0.5,1ce85855-6a02-e211-aa06-0026b9f9e50c,CliftonLarsonAllen - Support,61700361-d902-e211-aa06-0026b9f9e50c,Post Deployment Support,TRUE
3c63626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,1.75,8f003f43-bb48-e411-a635-0026b9f9e50c,PepsiCo: PWS CRM for Customer Service,a58c794b-bb48-e411-a635-0026b9f9e50c,Testing and Debugging,TRUE
3f63626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,1,8f003f43-bb48-e411-a635-0026b9f9e50c,PepsiCo: PWS CRM for Customer Service,a58c794b-bb48-e411-a635-0026b9f9e50c,Testing and Debugging,TRUE
4263626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,1.75,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),ccf0cbc4-3d43-e411-a635-0026b9f9e50c,It 4 User Acceptance Testing Support,TRUE
4563626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
4b63626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),ccf0cbc4-3d43-e411-a635-0026b9f9e50c,It 4 User Acceptance Testing Support,TRUE
4e63626d-1027-e511-80bd-00155dfc3b0a,7/9/2015,1.75,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),ccf0cbc4-3d43-e411-a635-0026b9f9e50c,It 4 User Acceptance Testing Support,TRUE
a826e9a1-1027-e511-80bd-00155dfc3b0a,7/9/2015,4,5acca7b1-5ae9-e411-80bb-00155dfc3b0a,Kapnick - Salesforce Launch Project,d43356ba-5ae9-e411-80bb-00155dfc3b0a,03. System Integration,TRUE
d714da83-1127-e511-80bd-00155dfc3b0a,7/9/2015,0.5,6b14519d-c295-e411-b7a3-0026b9f9e50c,Plante Moran: CRM 2015 Implementation,d5997097-e70e-e511-80bd-00155dfc3b0a,Iteration 4: User Acceptance Testing Support,TRUE
e014da83-1127-e511-80bd-00155dfc3b0a,7/9/2015,3.5,974da117-c1b7-e411-80ba-00155dfc3b0a,Wacom- Global MS CRM Online Roll out,cb11981d-c1b7-e411-80ba-00155dfc3b0a,General: Project Management and Status Updates,TRUE
c9978743-1327-e511-80bd-00155dfc3b0a,7/10/2015,0.25,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
50f772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
59f772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,1.5,1e3ace77-d8ff-e411-80bd-00155dfc3b0a,ET: Dynamics CRM Connector,f2cfd17d-d8ff-e411-80bd-00155dfc3b0a,Testing and Debugging,TRUE
5cf772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,2.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),363fa6b7-3d43-e411-a635-0026b9f9e50c,It 4 Testing and Debugging,TRUE
5ff772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,0.5,7f3902be-0dff-e411-80bd-00155dfc3b0a,MABI: Mability Phase III,dd8dfbc3-0dff-e411-80bd-00155dfc3b0a,Testing and Debugging,TRUE
62f772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),363fa6b7-3d43-e411-a635-0026b9f9e50c,It 4 Testing and Debugging,TRUE
65f772cc-1327-e511-80bd-00155dfc3b0a,7/9/2015,0.25,a02c881b-dff0-e411-80bb-00155dfc3b0a,Starwood - Dedicated Support Extension (May - July),612e8ad5-dff7-e411-80bc-00155dfc3b0a,Testing and Debugging,TRUE
bb41e7c2-1827-e511-80bd-00155dfc3b0a,7/9/2015,0.25,26513fe5-e5f1-e411-80bb-00155dfc3b0a,Preferred Hotel Group- MS CRM 2013 Implementation,941f3eeb-e5f1-e411-80bb-00155dfc3b0a,01. Definition and Design,TRUE
be41e7c2-1827-e511-80bd-00155dfc3b0a,7/9/2015,0.75,26513fe5-e5f1-e411-80bb-00155dfc3b0a,Preferred Hotel Group- MS CRM 2013 Implementation,941f3eeb-e5f1-e411-80bb-00155dfc3b0a,01. Definition and Design,TRUE
cd41e7c2-1827-e511-80bd-00155dfc3b0a,7/9/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
d041e7c2-1827-e511-80bd-00155dfc3b0a,7/9/2015,1.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
4b32f845-1b27-e511-80bd-00155dfc3b0a,7/10/2015,0.5,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
e7e4b6d5-1b27-e511-80bd-00155dfc3b0a,7/10/2015,0.25,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,0a9d7d03-fe3f-e411-a635-0026b9f9e50c,Project Management and Status Updates,TRUE
eae4b6d5-1b27-e511-80bd-00155dfc3b0a,7/10/2015,0.5,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,54ec3ee6-bba8-e411-80ba-00155dfc3b0a,Iteration 3: Testing and Debugging,TRUE
ede4b6d5-1b27-e511-80bd-00155dfc3b0a,7/10/2015,1,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,54ec3ee6-bba8-e411-80ba-00155dfc3b0a,Iteration 3: Testing and Debugging,TRUE
f0e4b6d5-1b27-e511-80bd-00155dfc3b0a,7/10/2015,2.25,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,ef4eed96-8ff9-e411-80bd-00155dfc3b0a,Iteration 2.5: User Acceptance Testing,TRUE
dcf71e43-2227-e511-80bd-00155dfc3b0a,7/10/2015,0.25,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
dff71e43-2227-e511-80bd-00155dfc3b0a,7/10/2015,1,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,bcc6a571-5d09-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
e2f71e43-2227-e511-80bd-00155dfc3b0a,7/10/2015,0.75,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,bcc6a571-5d09-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
1b24e12f-2627-e511-80bd-00155dfc3b0a,7/10/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,1707bbff-bf00-e511-80bd-00155dfc3b0a,Testing and Debugging,TRUE
b591be3f-2627-e511-80bd-00155dfc3b0a,7/10/2015,1,f94db5f0-2516-e511-80bd-00155dfc3b0a,FLIR- Parature Implementation- Phase 1,61c2aff6-2516-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
21f0c848-2627-e511-80bd-00155dfc3b0a,7/10/2015,0.25,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,54ec3ee6-bba8-e411-80ba-00155dfc3b0a,Iteration 3: Testing and Debugging,TRUE
71b08155-2627-e511-80bd-00155dfc3b0a,7/10/2015,0.5,699207fb-fd3f-e411-a635-0026b9f9e50c,BCG: Dynamics CRM Prototype Phase I,54ec3ee6-bba8-e411-80ba-00155dfc3b0a,Iteration 3: Testing and Debugging,TRUE
3ad10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,0.75,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,0807bbff-bf00-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
3dd10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,0807bbff-bf00-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
40d10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,1,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,3e07bbff-bf00-e511-80bd-00155dfc3b0a,Technical Architecture,TRUE
43d10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,1,49490ebc-46a8-e211-8486-0026b9f9e50c,Deloitte - Microsoft CRM Pension Integration - Architecture & Planning Phase,db988142-4979-e311-8486-0026b9f9e50c,Phase 4A User Acceptance Testing Support,TRUE
46d10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,1.5,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,0807bbff-bf00-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
4fd10795-2827-e511-80bd-00155dfc3b0a,7/9/2015,1.5,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,0807bbff-bf00-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
a2ecee52-2a27-e511-80bd-00155dfc3b0a,7/8/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,4207bbff-bf00-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
abecee52-2a27-e511-80bd-00155dfc3b0a,7/8/2015,2,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
aeecee52-2a27-e511-80bd-00155dfc3b0a,7/8/2015,3,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
1e64ac11-2b27-e511-80bd-00155dfc3b0a,7/9/2015,1,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,4ae4a577-5d09-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
2464ac11-2b27-e511-80bd-00155dfc3b0a,7/9/2015,4,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
3499eae2-2b27-e511-80bd-00155dfc3b0a,7/10/2015,0.25,5acca7b1-5ae9-e411-80bb-00155dfc3b0a,Kapnick - Salesforce Launch Project,033456ba-5ae9-e411-80bb-00155dfc3b0a,00. Project Management and Status Updates,TRUE
5a16fb18-2c27-e511-80bd-00155dfc3b0a,7/10/2015,1.5,5acca7b1-5ae9-e411-80bb-00155dfc3b0a,Kapnick - Salesforce Launch Project,d43356ba-5ae9-e411-80bb-00155dfc3b0a,03. System Integration,TRUE
4ab9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,0.5,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,4ae4a577-5d09-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
50b9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,0.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,ce922667-77a5-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
53b9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,2,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,5083cbdd-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Testing and Debugging,TRUE
56b9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,0.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,5083cbdd-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Testing and Debugging,TRUE
59b9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,0.5,3437354b-85a2-e411-80ba-00155dfc3b0a,Pearson Embanet: Laurus Migration,40853351-85a2-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
5fb9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,1,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,0f7b5fba-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: System Configuration,TRUE
62b9c5a2-3227-e511-80bd-00155dfc3b0a,7/10/2015,2,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,5083cbdd-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Testing and Debugging,TRUE
bb64d682-3427-e511-80bd-00155dfc3b0a,7/10/2015,1,35d173c1-26f0-e411-80bb-00155dfc3b0a,Fresenius Kabi: iSell v3.0 Enhancements,d8a27dc7-26f0-e411-80bb-00155dfc3b0a,Custom Development and Deployment,TRUE
be64d682-3427-e511-80bd-00155dfc3b0a,7/10/2015,1.5,35d173c1-26f0-e411-80bb-00155dfc3b0a,Fresenius Kabi: iSell v3.0 Enhancements,d8a27dc7-26f0-e411-80bb-00155dfc3b0a,Custom Development and Deployment,TRUE
c164d682-3427-e511-80bd-00155dfc3b0a,7/10/2015,0.5,35d173c1-26f0-e411-80bb-00155dfc3b0a,Fresenius Kabi: iSell v3.0 Enhancements,d8a27dc7-26f0-e411-80bb-00155dfc3b0a,Custom Development and Deployment,TRUE
c764d682-3427-e511-80bd-00155dfc3b0a,7/10/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
d064d682-3427-e511-80bd-00155dfc3b0a,7/10/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),71c5e9a6-3d43-e411-a635-0026b9f9e50c,It 4 System Configuration and Custom Development,TRUE
19d1c1c1-3427-e511-80bd-00155dfc3b0a,7/10/2015,1.75,d23db26e-64bd-e411-80ba-00155dfc3b0a,ET: Dedicated Developer Extensions - Q1 2015,600d6691-49c7-e411-80ba-00155dfc3b0a,Dedicated Development,TRUE
